file,line,name,kind,inv_done,address,classify_category,has_placeholder_name,verdict,canonical_name,evidence_summary,evidence_source
working/core/zeliad.asm,1141,graphics_mode,data,1,,,0,SUPPORTED,graphics_mode,data-pattern: mode/length: single db value,data-pattern
working/core/zeliad.asm,1142,mt32_enabled,data,1,,,0,SUPPORTED,mt32_enabled,data-pattern: flag/state byte: db 0 / 0FFh / equ / label,data-pattern
working/core/zeliad.asm,1149,joystick_enabled,data,1,,,0,SUPPORTED,joystick_enabled,data-pattern: flag/state byte: db 0 / 0FFh / equ / label,data-pattern
working/core/zeliad.asm,1150,cfg_line_length,data,1,,,0,SUPPORTED,cfg_line_length,data-pattern: mode/length: single db value,data-pattern
working/core/zeliad.asm,1151,cfg_line_buffer,data,1,,,0,SUPPORTED,cfg_line_buffer,data-pattern: buffer: db/dw N dup(0) or zero placeholder or label marker,data-pattern
working/drivers/gmcga.asm,136,run_gmcga_main,proc,1,,,0,SUPPORTED,run_gmcga_main,name-pattern: main entry: returns or dispatches,name-pattern
working/drivers/gmcga.asm,228,fill_horizontal_line,proc,1,,,0,SUPPORTED,fill_horizontal_line,name-pattern: fill_*: rep stos or memory write,name-pattern
working/drivers/gmcga.asm,252,clear_screen,proc,1,,,0,SUPPORTED,clear_screen,driver-signature: video framebuffer clear: rep stos with zero,driver-sig
working/drivers/gmcga.asm,438,plot_pixel,proc,1,,,0,SUPPORTED,plot_pixel,driver-signature: single-pixel write to video memory,driver-sig
working/drivers/gmcga.asm,605,calc_text_width,proc,1,,,0,SUPPORTED,calc_text_width,name-pattern: compute/calc: arithmetic or bitwise op,name-pattern
working/drivers/gmcga.asm,628,fill_vertical_line,proc,1,,,0,SUPPORTED,fill_vertical_line,driver-signature: vertical line fill: ES:DI write + row loop,driver-sig
working/drivers/gmcga.asm,729,render_text_char,proc,1,,,0,SUPPORTED,render_text_char,"name-pattern: render/blit/draw: writes/reads ES, gfx call/jmp, helper call, or ES macro",name-pattern
working/drivers/gmcga.asm,869,init_timestamp,proc,1,,,0,SUPPORTED,init_timestamp,name-pattern: timestamp/time: time read or BCD conversion,name-pattern
working/drivers/gmcga.asm,890,convert_time_to_bcd,proc,1,,,0,SUPPORTED,convert_time_to_bcd,"name-pattern: BCD: AAA/AAS/AAM/AAD or arithmetic + mask, or call bcd helper",name-pattern
working/drivers/gmcga.asm,917,modulo_divide_bcd,proc,1,,,0,SUPPORTED,modulo_divide_bcd,name-pattern: modulo/div: divide or repeated subtract,name-pattern
working/drivers/gmcga.asm,942,int_divide_bcd,proc,1,,,0,SUPPORTED,int_divide_bcd,driver-signature: BCD integer divide,driver-sig
working/drivers/gmcga.asm,952,render_tilemap_large,proc,1,,,0,SUPPORTED,render_tilemap_large,"name-pattern: render/blit/draw: writes/reads ES, gfx call/jmp, helper call, or ES macro",name-pattern
working/drivers/gmcga.asm,993,decode_bitplane_tile,proc,1,,,0,SUPPORTED,decode_bitplane_tile,driver-signature: decode bitplane tile: bit ops + video write,driver-sig
working/drivers/gmcga.asm,1257,render_tilemap_small,proc,1,,,0,SUPPORTED,render_tilemap_small,driver-signature: small tilemap render: video write + dispatch,driver-sig
working/drivers/gmcga.asm,1323,extract_bitplane_pixels,proc,1,,,0,SUPPORTED,extract_bitplane_pixels,name-pattern: extract/decode/bit: bit/rotate/byte manipulation,name-pattern
working/drivers/gmcga.asm,1363,render_text_char_alt,proc,1,,,0,SUPPORTED,render_text_char_alt,driver-signature: alternate text glyph render,driver-sig
working/drivers/gmcga.asm,1435,expand_font_bits,proc,1,,,0,SUPPORTED,expand_font_bits,name-pattern: extract/decode/bit: bit/rotate/byte manipulation,name-pattern
working/drivers/gmcga.asm,1721,fill_rectangle,proc,1,,,0,SUPPORTED,fill_rectangle,driver-signature: 2D rectangle fill: rep stos in row-loop,driver-sig
working/drivers/gmcga.asm,1933,process_sprite_row,proc,1,,,0,SUPPORTED,process_sprite_row,driver-signature: sprite row processing: write + loop,driver-sig
working/drivers/gmega.asm,129,run_gmega_main,proc,1,,,0,SUPPORTED,run_gmega_main,name-pattern: main entry: calls subroutines + returns/exits,name-pattern
working/drivers/gmega.asm,220,fill_horizontal_line,proc,1,,,0,SUPPORTED,fill_horizontal_line,driver-signature: horizontal line fill: rep stos to ES:DI,driver-sig
working/drivers/gmega.asm,284,clear_screen,proc,1,,,0,SUPPORTED,clear_screen,driver-signature: video framebuffer clear: rep stos with zero,driver-sig
working/drivers/gmega.asm,486,plot_pixel,proc,1,,,0,SUPPORTED,plot_pixel,driver-signature: single-pixel write to video memory,driver-sig
working/drivers/gmega.asm,680,calc_text_width,proc,1,,,0,SUPPORTED,calc_text_width,name-pattern: compute/calc: arithmetic or bitwise op,name-pattern
working/drivers/gmega.asm,703,fill_vertical_line,proc,1,,,0,SUPPORTED,fill_vertical_line,driver-signature: vertical line fill: ES:DI write + row loop,driver-sig
working/drivers/gmega.asm,796,render_text_char,proc,1,,,0,SUPPORTED,render_text_char,"name-pattern: render/blit/draw: writes/reads ES, gfx call/jmp, helper call, or ES macro",name-pattern
working/drivers/gmega.asm,942,init_timestamp,proc,1,,,0,SUPPORTED,init_timestamp,name-pattern: timestamp/time: time read or BCD conversion,name-pattern
working/drivers/gmega.asm,965,convert_time_to_bcd,proc,1,,,0,SUPPORTED,convert_time_to_bcd,"name-pattern: BCD: AAA/AAS/AAM/AAD or arithmetic + mask, or call bcd helper",name-pattern
working/drivers/gmega.asm,992,modulo_divide_bcd,proc,1,,,0,SUPPORTED,modulo_divide_bcd,name-pattern: modulo/div: divide or repeated subtract,name-pattern
working/drivers/gmega.asm,1017,int_divide_bcd,proc,1,,,0,SUPPORTED,int_divide_bcd,driver-signature: BCD integer divide,driver-sig
working/drivers/gmega.asm,1027,render_tilemap_large,proc,1,,,0,SUPPORTED,render_tilemap_large,"name-pattern: render/blit/draw: writes/reads ES, gfx call/jmp, helper call, or ES macro",name-pattern
working/drivers/gmega.asm,1062,decode_bitplane_tile,proc,1,,,0,SUPPORTED,decode_bitplane_tile,driver-signature: decode bitplane tile: bit ops + video write,driver-sig
working/drivers/gmega.asm,1342,render_tilemap_small,proc,1,,,0,SUPPORTED,render_tilemap_small,driver-signature: small tilemap render: video write + dispatch,driver-sig
working/drivers/gmega.asm,1439,render_text_char_alt,proc,1,,,0,SUPPORTED,render_text_char_alt,"name-pattern: render/blit/draw: writes/reads ES, gfx call/jmp, helper call, or ES macro",name-pattern
working/drivers/gmega.asm,1809,fill_rectangle,proc,1,,,0,SUPPORTED,fill_rectangle,driver-signature: 2D rectangle fill: rep stos in row-loop,driver-sig
working/drivers/gmhgc.asm,127,run_gmhgc_main,proc,1,,,0,SUPPORTED,run_gmhgc_main,name-pattern: main entry: calls subroutines + returns/exits,name-pattern
working/drivers/gmhgc.asm,221,fill_horizontal_line,proc,1,,,0,SUPPORTED,fill_horizontal_line,name-pattern: fill_*: rep stos or memory write,name-pattern
working/drivers/gmhgc.asm,259,clear_screen,proc,1,,,0,SUPPORTED,clear_screen,name-pattern: set/clear/reset/zero: writes register/memory,name-pattern
working/drivers/gmhgc.asm,281,clear_screen_row,proc,1,,,0,SUPPORTED,clear_screen_row,name-pattern: set/clear/reset/zero: writes register/memory,name-pattern
working/drivers/gmhgc.asm,403,fade_screen_row,proc,1,,,0,SUPPORTED,fade_screen_row,name-pattern: line/row: row write + loop tail,name-pattern
working/drivers/gmhgc.asm,489,plot_pixel,proc,1,,,0,SUPPORTED,plot_pixel,driver-signature: single-pixel write to video memory,driver-sig
working/drivers/gmhgc.asm,666,calc_text_width,proc,1,,,0,SUPPORTED,calc_text_width,name-pattern: compute/calc: arithmetic or bitwise op,name-pattern
working/drivers/gmhgc.asm,689,fill_vertical_line,proc,1,,,0,SUPPORTED,fill_vertical_line,driver-signature: vertical line fill: ES:DI write + row loop,driver-sig
working/drivers/gmhgc.asm,778,render_text_char,proc,1,,,0,SUPPORTED,render_text_char,"name-pattern: render/blit/draw: writes/reads ES, gfx call/jmp, helper call, or ES macro",name-pattern
working/drivers/gmhgc.asm,924,init_timestamp,proc,1,,,0,SUPPORTED,init_timestamp,name-pattern: timestamp/time: time read or BCD conversion,name-pattern
working/drivers/gmhgc.asm,946,convert_time_to_bcd,proc,1,,,0,SUPPORTED,convert_time_to_bcd,"name-pattern: BCD: AAA/AAS/AAM/AAD or arithmetic + mask, or call bcd helper",name-pattern
working/drivers/gmhgc.asm,973,modulo_divide_bcd,proc,1,,,0,SUPPORTED,modulo_divide_bcd,name-pattern: modulo/div: divide or repeated subtract,name-pattern
working/drivers/gmhgc.asm,998,int_divide_bcd,proc,1,,,0,SUPPORTED,int_divide_bcd,driver-signature: BCD integer divide,driver-sig
working/drivers/gmhgc.asm,1008,render_tilemap_large,proc,1,,,0,SUPPORTED,render_tilemap_large,"name-pattern: render/blit/draw: writes/reads ES, gfx call/jmp, helper call, or ES macro",name-pattern
working/drivers/gmhgc.asm,1047,decode_bitplane_tile,proc,1,,,0,SUPPORTED,decode_bitplane_tile,driver-signature: decode bitplane tile: bit ops + video write,driver-sig
working/drivers/gmhgc.asm,1324,render_tilemap_small,proc,1,,,0,SUPPORTED,render_tilemap_small,driver-signature: small tilemap render: video write + dispatch,driver-sig
working/drivers/gmhgc.asm,1395,extract_bitplane_pixels,proc,1,,,0,SUPPORTED,extract_bitplane_pixels,name-pattern: extract/decode/bit: bit/rotate/byte manipulation,name-pattern
working/drivers/gmhgc.asm,1433,render_text_char_alt,proc,1,,,0,SUPPORTED,render_text_char_alt,driver-signature: alternate text glyph render,driver-sig
working/drivers/gmhgc.asm,1519,expand_char_bits_2x,proc,1,,,0,SUPPORTED,expand_char_bits_2x,name-pattern: verb_noun proc: any substantive body content,name-pattern
working/drivers/gmhgc.asm,1789,fill_rectangle,proc,1,,,0,SUPPORTED,fill_rectangle,driver-signature: 2D rectangle fill: rep stos in row-loop,driver-sig
working/drivers/gmhgc.asm,1933,calc_hgc_address,proc,1,,,0,SUPPORTED,calc_hgc_address,name-pattern: compute/calc: arithmetic or bitwise op,name-pattern
working/drivers/gmhgc.asm,1984,process_sprite_row,proc,1,,,0,SUPPORTED,process_sprite_row,driver-signature: sprite row processing: write + loop,driver-sig
working/drivers/gmmcga.asm,122,run_gmmcga_main,proc,1,,,0,SUPPORTED,run_gmmcga_main,name-pattern: main entry: calls subroutines + returns/exits,name-pattern
working/drivers/gmmcga.asm,223,fill_horizontal_line,proc,1,,,0,SUPPORTED,fill_horizontal_line,driver-signature: horizontal line fill: rep stos to ES:DI,driver-sig
working/drivers/gmmcga.asm,303,font_render_code,data,1,,,0,SUPPORTED,font_render_code,data-pattern: font/palette/scroll data: any db/dw or label,data-pattern
working/drivers/gmmcga.asm,407,plot_pixel,proc,1,,,0,SUPPORTED,plot_pixel,driver-signature: single-pixel write to video memory,driver-sig
working/drivers/gmmcga.asm,539,calc_text_width,proc,1,,,0,SUPPORTED,calc_text_width,name-pattern: compute/calc: arithmetic or bitwise op,name-pattern
working/drivers/gmmcga.asm,554,fill_vertical_line,proc,1,,,0,SUPPORTED,fill_vertical_line,driver-signature: vertical line fill: ES:DI write + row loop,driver-sig
working/drivers/gmmcga.asm,635,render_text_char,proc,1,,,0,SUPPORTED,render_text_char,"name-pattern: render/blit/draw: writes/reads ES, gfx call/jmp, helper call, or ES macro",name-pattern
working/drivers/gmmcga.asm,747,init_timestamp,proc,1,,,0,SUPPORTED,init_timestamp,name-pattern: timestamp/time: time read or BCD conversion,name-pattern
working/drivers/gmmcga.asm,768,convert_time_to_bcd,proc,1,,,0,SUPPORTED,convert_time_to_bcd,"name-pattern: BCD: AAA/AAS/AAM/AAD or arithmetic + mask, or call bcd helper",name-pattern
working/drivers/gmmcga.asm,795,modulo_divide_bcd,proc,1,,,0,SUPPORTED,modulo_divide_bcd,name-pattern: modulo/div: divide or repeated subtract,name-pattern
working/drivers/gmmcga.asm,820,int_divide_bcd,proc,1,,,0,SUPPORTED,int_divide_bcd,driver-signature: BCD integer divide,driver-sig
working/drivers/gmmcga.asm,830,render_tilemap_large,proc,1,,,0,SUPPORTED,render_tilemap_large,"name-pattern: render/blit/draw: writes/reads ES, gfx call/jmp, helper call, or ES macro",name-pattern
working/drivers/gmmcga.asm,878,decode_bitplane_tile,proc,1,,,0,SUPPORTED,decode_bitplane_tile,driver-signature: decode bitplane tile: bit ops + video write,driver-sig
working/drivers/gmmcga.asm,1111,render_tilemap_small,proc,1,,,0,SUPPORTED,render_tilemap_small,"name-pattern: render/blit/draw: writes/reads ES, gfx call/jmp, helper call, or ES macro",name-pattern
working/drivers/gmmcga.asm,1152,extract_bitplane_pixels,proc,1,,,0,SUPPORTED,extract_bitplane_pixels,name-pattern: extract/decode/bit: bit/rotate/byte manipulation,name-pattern
working/drivers/gmmcga.asm,1177,render_text_char_alt,proc,1,,,0,SUPPORTED,render_text_char_alt,"name-pattern: render/blit/draw: writes/reads ES, gfx call/jmp, helper call, or ES macro",name-pattern
working/drivers/gmmcga.asm,1455,fill_rectangle,proc,1,,,0,SUPPORTED,fill_rectangle,driver-signature: 2D rectangle fill: rep stos in row-loop,driver-sig
working/drivers/gmmcga.asm,1649,process_sprite_row,proc,1,,,0,SUPPORTED,process_sprite_row,name-pattern: process/update/advance: state-update operations,name-pattern
working/drivers/gmmcga.asm,1671,decode_bitplane_to_pixels,proc,1,,,0,SUPPORTED,decode_bitplane_to_pixels,name-pattern: extract/decode/bit: bit/rotate/byte manipulation,name-pattern
working/drivers/gmmcga.asm,1696,extract_bitplane_bit,proc,1,,,0,SUPPORTED,extract_bitplane_bit,name-pattern: extract/decode/bit: bit/rotate/byte manipulation,name-pattern
working/drivers/gmtga.asm,95,run_gmtga_main,proc,1,,,0,SUPPORTED,run_gmtga_main,name-pattern: main entry: returns or dispatches,name-pattern
working/drivers/gmtga.asm,187,fill_horizontal_line,proc,1,,,0,SUPPORTED,fill_horizontal_line,driver-signature: horizontal line fill: rep stos to ES:DI,driver-sig
working/drivers/gmtga.asm,211,clear_screen,proc,1,,,0,SUPPORTED,clear_screen,driver-signature: video framebuffer clear: rep stos with zero,driver-sig
working/drivers/gmtga.asm,437,plot_pixel,proc,1,,,0,SUPPORTED,plot_pixel,driver-signature: single-pixel write to video memory,driver-sig
working/drivers/gmtga.asm,618,calc_text_width,proc,1,,,0,SUPPORTED,calc_text_width,driver-signature: text width calc: font-table lookup + sum,driver-sig
working/drivers/gmtga.asm,641,fill_vertical_line,proc,1,,,0,SUPPORTED,fill_vertical_line,driver-signature: vertical line fill: ES:DI write + row loop,driver-sig
working/drivers/gmtga.asm,742,render_text_char,proc,1,,,0,SUPPORTED,render_text_char,driver-signature: render text glyph: video write + font lookup,driver-sig
working/drivers/gmtga.asm,838,extract_bitplane_bit,proc,1,,,0,SUPPORTED,extract_bitplane_bit,name-pattern: extract/decode/bit: bit/rotate/byte manipulation,name-pattern
working/drivers/gmtga.asm,963,convert_time_to_bcd,proc,1,,,0,SUPPORTED,convert_time_to_bcd,"name-pattern: BCD: AAA/AAS/AAM/AAD or arithmetic + mask, or call bcd helper",name-pattern
working/drivers/gmtga.asm,990,modulo_divide_bcd,proc,1,,,0,SUPPORTED,modulo_divide_bcd,name-pattern: modulo/div: divide or repeated subtract,name-pattern
working/drivers/gmtga.asm,1015,int_divide_bcd,proc,1,,,0,SUPPORTED,int_divide_bcd,driver-signature: BCD integer divide,driver-sig
working/drivers/gmtga.asm,1025,render_tilemap_large,proc,1,,,0,SUPPORTED,render_tilemap_large,"name-pattern: render/blit/draw: writes/reads ES, gfx call/jmp, helper call, or ES macro",name-pattern
working/drivers/gmtga.asm,1065,decode_bitplane_tile,proc,1,,,0,SUPPORTED,decode_bitplane_tile,driver-signature: decode bitplane tile: bit ops + video write,driver-sig
working/drivers/gmtga.asm,1327,render_tilemap_small,proc,1,,,0,SUPPORTED,render_tilemap_small,driver-signature: small tilemap render: video write + dispatch,driver-sig
working/drivers/gmtga.asm,1384,extract_bitplane_pixels,proc,1,,,0,SUPPORTED,extract_bitplane_pixels,name-pattern: extract/decode/bit: bit/rotate/byte manipulation,name-pattern
working/drivers/gmtga.asm,1430,render_text_char_alt,proc,1,,,0,SUPPORTED,render_text_char_alt,driver-signature: alternate text glyph render,driver-sig
working/drivers/gmtga.asm,1773,fill_rectangle,proc,1,,,0,SUPPORTED,fill_rectangle,driver-signature: 2D rectangle fill: rep stos in row-loop,driver-sig
working/drivers/gmtga.asm,1973,process_sprite_row,proc,1,,,0,SUPPORTED,process_sprite_row,driver-signature: sprite row processing: write + loop,driver-sig
working/drivers/gmtga.asm,2002,decode_bitplane_to_pixels,proc,1,,,0,SUPPORTED,decode_bitplane_to_pixels,name-pattern: extract/decode/bit: bit/rotate/byte manipulation,name-pattern
working/drivers/stdply.asm,53,run_stdply_main,proc,1,,,0,SUPPORTED,run_stdply_main,name-pattern: verb_noun proc: any substantive body content,name-pattern
